tax_id	superkingdom	phylum	class	order	family	genus	species
18810	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe	Diaporthe_citri
18811	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis	Candida	Candida_saopaulonensis
18812	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_holojanthinus
18813	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Lactifluus	Lactifluus_subgerardii
18814	Fungi	Ascomycota	Lecanoromycetes	Caliciales	Caliciaceae	Tholurna	Tholurna_dissimilis
18815	Fungi	Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Ophiostoma	Ophiostoma_arduennense
18816	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Collembolispora	Collembolispora_sp
18817	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremataceae	Papiliotrema	Papiliotrema_plantarum
18818	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Simplicillium	Simplicillium_minatense
18819	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Boletus	Boletus_paluster
18820	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholosporum	Tricholosporum_porphyrophyllum
